pl_name,hostname,hostname_canon,discoverymethod,discoverymethod_canon,disc_year,disc_year_int,disc_year_bad,disc_era,pl_orbper,pl_rade,pl_bmasse,pl_eqt,sy_dist,ra,dec
Kepler-58 c,Kepler-58,kepler-58,Transit,transit,2012,2012,false,2010s,15.5741568,2.86,53.0,799.0,969.252,296.3586251,39.1152033
HD 154857 c,HD 154857,hd 154857,Radial Velocity,radial velocity,2014,2014,false,2010s,3452.0,13.2,819.97,,63.4482,257.816194,-56.681038
KOI-217 b,KOI-217,koi-217,Transit,transit,2010,2010,false,2010s,3.90512,12.442,,1046.0,914.699,294.8654667,46.2858128
Kepler-51 c,Kepler-51,kepler-51,Transit,transit,2012,2012,false,2010s,85.312,9.0,4.0,439.0,783.831,296.4797624,49.9376486
Kepler-62 c,Kepler-62,kepler-62,Transit,transit,2013,2013,false,2010s,12.4417,0.54,4.0,578.0,300.874,283.2125621,45.3496992
Kepler-62 b,Kepler-62,kepler-62,Transit,transit,2013,2013,false,2010s,5.714932,1.31,9.0,750.0,300.874,283.2125621,45.3496992
GJ 667 C b,GJ 667 C,gj 667 c,Radial Velocity,radial velocity,2012,2012,false,2010s,7.203,2.25,5.68,,7.24396,259.7510609,-34.9977651
Kepler-59 b,Kepler-59,kepler-59,Transit,transit,2012,2012,false,2010s,11.8681707,1.1,4.1,864.0,1163.22,287.0394932,46.6401677
Kepler-53 b,Kepler-53,kepler-53,Transit,transit,2012,2012,false,2010s,18.6489525,2.89,111.0,701.0,1366.07,290.4617926,40.5624966
UZ For b,UZ For,uz for,Eclipse Timing Variations,eclipse timing variations,2011,2011,false,2010s,5840.0,,2002.2,,239.60387482,53.8694682,-25.7393857
Kepler-69 b,Kepler-69,kepler-69,Transit,transit,2013,2013,false,2010s,13.722341,2.24,5.65,779.0,730.625,293.2609013,44.8688656
HIP 5158 c,HIP 5158,hip 5158,Radial Velocity,radial velocity,2011,2011,false,2010s,9017.76,12.2,4780.1632,,51.6026,16.5094891,-22.4536134
HU Aqr AB b,HU Aqr,hu aqr,Eclipse Timing Variations,eclipse timing variations,2011,2011,false,2010s,2390.0,12.8,1875.197,,192.19807871,316.9921976,-5.2948694
Kepler-37 e,Kepler-37,kepler-37,Transit Timing Variations,transit timing variations,2014,2014,false,2010s,51.196,0.37,8.1,401.0,63.9207,284.0592503,44.5183733
Kepler-65 d,Kepler-65,kepler-65,Transit,transit,2012,2012,false,2010s,8.13123,1.52,4.14,1117.0,303.728,288.6887221,41.1511076
Kepler-52 c,Kepler-52,kepler-52,Transit,transit,2012,2012,false,2010s,16.3850021,1.84,45.4,433.0,321.542,286.7380152,49.9757383
Kepler-55 b,Kepler-55,kepler-55,Transit,transit,2012,2012,false,2010s,27.9481449,2.43,43.0,400.0,578.796,285.1683291,44.0264898
UZ For c,UZ For,uz for,Eclipse Timing Variations,eclipse timing variations,2011,2011,false,2010s,1916.25,,2447.2,,239.60387482,53.8694682,-25.7393857
Kepler-413 b,Kepler-413,kepler-413,Transit,transit,2014,2014,false,2010s,66.262,4.347,67.0,,847.536,288.5106679,51.1624235
HAT-P-42 b,HAT-P-42,hat-p-42,Transit,transit,2012,2012,false,2010s,4.641878,14.348,331.801,1428.0,405.238,135.3443583,6.0970828
WASP-59 b,WASP-59,wasp-59,Transit,transit,2012,2012,false,2010s,7.919585,8.687,274.276,670.0,115.936,349.6229547,24.889277
HAT-P-39 b,HAT-P-39,hat-p-39,Transit,transit,2012,2012,false,2010s,3.54387,17.609,190.372,1752.0,697.004,113.7582526,17.8300283
alf Ari b,alf Ari,alf ari,Radial Velocity,radial velocity,2010,2010,false,2010s,380.8,13.4,572.07,,20.21019,31.793286,23.462421
KOI-55 b,KOI-55,koi-55,Orbital Brightness Modulation,orbital brightness modulation,2011,2011,false,2010s,0.240104,0.759,0.44,,1231.02,296.3561853,41.0927315
GJ 536 b,GJ 536,gj 536,Radial Velocity,radial velocity,2016,2016,false,2010s,8.70874,2.41,6.37,451.0,10.4092,210.2597264,-2.6522901
WTS-2 b,WTS-2,wts-2,Transit,transit,2014,2014,false,2010s,1.0187068,15.277867,355.9696,2000.0,1030.76834437,293.7327826,36.8154936
WASP-100 b,WASP-100,wasp-100,Transit,transit,2014,2014,false,2010s,2.84938,14.90797,400.4658,2190.0,364.411,68.9598159,-64.027039
KELT-6 c,KELT-6,kelt-6,Radial Velocity,radial velocity,2015,2015,false,2010s,1276.0,13.0,1179.1493,,240.726,195.9818362,30.640145
KOI-55 c,KOI-55,koi-55,Orbital Brightness Modulation,orbital brightness modulation,2011,2011,false,2010s,0.342887,0.867,0.655,,1231.02,296.3561853,41.0927315
Ross 458 c,Ross 458,ross 458,Imaging,imaging,2010,2010,false,2010s,,14.01125,1906.98,,11.5094,195.1912147,12.3755996
Kepler-38 b,Kepler-38,kepler-38,Transit,transit,2012,2012,false,2010s,105.599,4.3,122.0,475.0,1174.59,286.830312,42.2791434
Kepler-30 d,Kepler-30,kepler-30,Transit,transit,2012,2012,false,2010s,143.34394,8.8,23.1,308.0,914.221,285.2836483,38.9472625
ROXs 42 B b,ROXs 42 B,roxs 42 b,Imaging,imaging,2013,2013,false,2010s,,12.5,2860.0,1975.0,143.59,247.8125493,-24.545577
Kepler-50 c,Kepler-50,kepler-50,Transit,transit,2012,2012,false,2010s,9.37647,2.17,8.2,1125.0,250.11,288.1009312,50.0336844
HD 233604 b,HD 233604,hd 233604,Radial Velocity,radial velocity,2013,2013,false,2010s,192.0,12.7,2089.644,,847.058,137.4535054,53.5682016
WD 0806-661 b,WD 0806-661,wd 0806-661,Imaging,imaging,2011,2011,false,2010s,,12.6,2542.627256,340.0,19.2444,121.7275683,-66.3058835
Kepler-63 b,Kepler-63,kepler-63,Transit,transit,2013,2013,false,2010s,9.4341505,6.11,120.0,791.0,194.033,289.2262876,49.5482814
Kepler-77 b,Kepler-77,kepler-77,Transit,transit,2013,2013,false,2010s,3.57878087,10.761,136.661,1440.0,639.411,289.6079433,44.3454347
HAT-P-44 c,HAT-P-44,hat-p-44,Radial Velocity,radial velocity,2014,2014,false,2010s,872.2,13.0,1271.3,,347.85,213.1438604,47.0147826
HATS-5 b,HATS-5,hats-5,Transit,transit,2014,2014,false,2010s,4.763387,10.223,75.323,1025.0,246.384,67.2228465,-21.4820568
HD 10180 d,HD 10180,hd 10180,Radial Velocity,radial velocity,2010,2010,false,2010s,16.357,,3295.88058059,,38.9607,24.4731133,-60.5114881
WTS-1 b,WTS-1,wts-1,Transit,transit,2012,2012,false,2010s,3.352057,16.7,1274.44,1500.0,2346.01,293.9850284,36.2962939
CoRoT-26 b,CoRoT-26,corot-26,Transit,transit,2013,2013,false,2010s,4.20474,14.12,165.26,1600.0,1045.18,279.7504991,6.9697828
CoRoT-25 b,CoRoT-25,corot-25,Transit,transit,2013,2013,false,2010s,4.86069,12.11,85.81,1330.0,1103.48,280.6296561,6.5138223
Kepler-186 b,Kepler-186,kepler-186,Transit,transit,2014,2014,false,2010s,3.8867907,1.07,1.24,571.0,177.594,298.652736,43.9549884
91 Aqr b,91 Aqr,91 aqr,Radial Velocity,radial velocity,2013,2013,false,2010s,181.4,13.1,1017.0,,44.0304,348.9745031,-9.0878076
GJ 163 b,GJ 163,gj 163,Radial Velocity,radial velocity,2013,2013,false,2010s,8.63182,3.25,10.6,,15.1285,62.3228353,-53.3711768
Kepler-27 c,Kepler-27,kepler-27,Transit,transit,2011,2011,false,2010s,31.3309,4.9,4385.87,481.0,1044.36,292.2367608,41.085871
Kepler-27 b,Kepler-27,kepler-27,Transit,transit,2011,2011,false,2010s,15.3348,4.0,2895.31,610.0,1044.36,292.2367608,41.085871
BD-06 1339 b,BD-06 1339,bd-06 1339,Radial Velocity,radial velocity,2013,2013,false,2010s,3.8728,,1523.03372634,,20.2695,88.2511811,-5.9963378
Kepler-186 d,Kepler-186,kepler-186,Transit,transit,2014,2014,false,2010s,13.342996,1.4,2.54,379.0,177.594,298.652736,43.9549884
Kepler-11 d,Kepler-11,kepler-11,Transit,transit,2010,2010,false,2010s,22.6845,3.12,7.3,653.0,646.346,297.1150949,41.9091092
Kepler-11 b,Kepler-11,kepler-11,Transit,transit,2010,2010,false,2010s,10.3039,1.8,1.9,849.0,646.346,297.1150949,41.9091092
Kepler-31 c,Kepler-31,kepler-31,Transit,transit,2011,2011,false,2010s,42.6318,5.3,1493.7,615.0,1664.64,294.0230229,45.8530535
Kepler-32 c,Kepler-32,kepler-32,Transit,transit,2011,2011,false,2010s,8.7522,2.0,158.9,451.0,323.847,297.8423073,46.5743595
HD 66141 b,HD 66141,hd 66141,Radial Velocity,radial velocity,2012,2012,false,2010s,480.5,12.8,1906.9,,68.1509,120.5662825,2.3350265
HD 208527 b,HD 208527,hd 208527,Radial Velocity,radial velocity,2012,2012,false,2010s,875.5,12.5,3146.4,,312.202,329.0999413,21.239922
MOA-bin-1L b,MOA-bin-1L,moa-bin-1l,Microlensing,microlensing,2012,2012,false,2010s,,13.0,1200.0,,5100.0,261.7925,-29.7939722
GU Psc b,GU Psc,gu psc,Imaging,imaging,2014,2014,false,2010s,,14.179,3591.3,1050.0,47.5501,18.146485,17.0650029
GJ 163 c,GJ 163,gj 163,Radial Velocity,radial velocity,2013,2013,false,2010s,25.63058,2.5,6.8,,15.1285,62.3228353,-53.3711768
GJ 163 d,GJ 163,gj 163,Radial Velocity,radial velocity,2013,2013,false,2010s,603.95116,5.92,29.4,,15.1285,62.3228353,-53.3711768
Kepler-32 d,Kepler-32,kepler-32,Transit,transit,2012,2012,false,2010s,22.7802,2.7,39.9089,328.0,323.847,297.8423073,46.5743595
Kepler-31 d,Kepler-31,kepler-31,Transit,transit,2014,2014,false,2010s,87.6451,3.9,2161.244,484.0,1664.64,294.0230229,45.8530535
HAT-P-45 b,HAT-P-45,hat-p-45,Transit,transit,2014,2014,false,2010s,3.128992,15.984,283.492,1652.0,298.64,274.3732697,-3.3810594
HAT-P-44 b,HAT-P-44,hat-p-44,Transit,transit,2014,2014,false,2010s,4.301219,13.922,111.871,1108.0,347.85,213.1438604,47.0147826
MOA-2010-BLG-073L b,MOA-2010-BLG-073L,moa-2010-blg-073l,Microlensing,microlensing,2012,2012,false,2010s,,12.4,3500.0,,2800.0,272.547258,-26.5229319
HAT-P-27 b,HAT-P-27,hat-p-27,Transit,transit,2011,2011,false,2010s,3.039577,11.43,197.05,1091.99,199.173,222.7673221,5.9473626
DENIS-P J082303.1-491201 b,DENIS-P J082303.1-491201,denis-p j082303.1-491201,Astrometry,astrometry,2013,2013,false,2010s,246.36,11.9,9057.77,,20.77,125.7620668,-49.2003008
HIP 63242 b,HIP 63242,hip 63242,Radial Velocity,radial velocity,2013,2013,false,2010s,124.6,12.5,2917.56,,156.456,194.3824825,-65.6463263
Kepler-31 b,Kepler-31,kepler-31,Transit,transit,2011,2011,false,2010s,20.8613,5.5,36.7418,781.0,1664.64,294.0230229,45.8530535
Kepler-32 f,Kepler-32,kepler-32,Transit,transit,2012,2012,false,2010s,0.74296,0.82,969.228,1026.0,323.847,297.8423073,46.5743595
Kepler-424 c,Kepler-424,kepler-424,Radial Velocity,radial velocity,2014,2014,false,2010s,223.3,12.7,2215.18,,698.646,298.6249797,48.57745
Kepler-134 c,Kepler-134,kepler-134,Transit,transit,2014,2014,false,2010s,10.105785,1.26,2.13,892.0,334.797,284.7391156,49.5984448
Kepler-210 b,Kepler-210,kepler-210,Transit,transit,2014,2014,false,2010s,2.453234,2.94,8.96,737.0,232.75,292.5034196,43.0832188
Kepler-422 b,Kepler-422,kepler-422,Transit,transit,2014,2014,false,2010s,7.8914483,12.89,136.66,1028.0,722.795,282.6296334,46.3232807
Kepler-426 b,Kepler-426,kepler-426,Transit,transit,2014,2014,false,2010s,3.21751883,12.22,108.06,1300.0,843.695,289.4346668,49.473455
Kepler-16 b,Kepler-16,kepler-16,Transit,transit,2011,2011,false,2010s,228.776,8.4493,105.833,,75.0852,289.0758307,51.757229
KOI-94 d,KOI-94,koi-94,Transit,transit,2013,2013,false,2010s,22.342989,11.27,106.0,806.0,477.052,297.3330716,41.8911186
KOI-94 b,KOI-94,koi-94,Transit,transit,2013,2013,false,2010s,3.743208,1.71,10.5,1486.0,477.052,297.3330716,41.8911186
Kepler-35 b,Kepler-35,kepler-35,Transit,transit,2011,2011,false,2010s,131.458,8.16,40.363,,1819.17,294.496955,46.6896733
HD 103774 b,HD 103774,hd 103774,Radial Velocity,radial velocity,2013,2013,false,2010s,5.8881,13.3,116.0,,56.4089,179.2310729,-12.1079951
HD 109271 b,HD 109271,hd 109271,Radial Velocity,radial velocity,2013,2013,false,2010s,7.8543,4.31,17.162,,55.8716,188.397397,-11.6215204
Kepler-415 c,Kepler-415,kepler-415,Transit Timing Variations,transit timing variations,2014,2014,false,2010s,8.708,2.01,4.7,543.0,530.487,293.8045041,38.6390517
Kepler-428 b,Kepler-428,kepler-428,Transit,transit,2014,2014,false,2010s,3.52563254,12.11,403.63,1070.0,686.284,290.5817432,40.5773106
Kepler-425 b,Kepler-425,kepler-425,Transit,transit,2014,2014,false,2010s,3.79701816,10.962,79.45,1070.0,646.647,290.3579781,40.5676965
WASP-70 A b,WASP-70 A,wasp-70 a,Transit,transit,2014,2014,false,2010s,3.7130203,13.047,187.512,1387.0,222.355,315.4771912,-13.4333821
KOI-94 e,KOI-94,koi-94,Transit,transit,2013,2013,false,2010s,54.32031,6.56,35.0,584.0,477.052,297.3330716,41.8911186
Kepler-396 c,Kepler-396,kepler-396,Transit,transit,2013,2013,false,2010s,88.505,5.3,17.9,390.0,223.757,296.1328135,48.9773095
MOA-2010-BLG-477L b,MOA-2010-BLG-477L,moa-2010-blg-477l,Microlensing,microlensing,2012,2012,false,2010s,,13.6,480.0,,2300.0,271.531006,-31.4544773
HD 166724 b,HD 166724,hd 166724,Radial Velocity,radial velocity,2012,2012,false,2010s,5144.0,13.0,1207.7479466,,45.1342,273.4988604,-42.5757218
Kepler-122 f,Kepler-122,kepler-122,Transit Timing Variations,transit timing variations,2014,2014,false,2010s,56.268,1.75,36.0,543.0,1027.45,291.1118647,39.9490248
Kepler-96 b,Kepler-96,kepler-96,Transit,transit,2014,2014,false,2010s,16.2385,2.67,8.46,711.0,122.881,297.0698263,40.5252039
KOI-13 b,KOI-13,koi-13,Transit,transit,2011,2011,false,2010s,1.763588,16.948008,2949.4624,2550.0,519.096,286.9713876,46.8682463
Kepler-17 b,Kepler-17,kepler-17,Transit,transit,2011,2011,false,2010s,1.4857108,14.68,778.65,1570.0,720.753,298.3952437,47.8149865
CoRoT-23 b,CoRoT-23,corot-23,Transit,transit,2011,2011,false,2010s,3.6313,11.77,889.9,1660.0,1060.97,279.7826586,4.3577516
BD+20 274 b,BD+20 274,bd+20 274,Radial Velocity,radial velocity,2012,2012,false,2010s,578.2,13.0,1334.886,,1322.51,25.9203179,21.0052692
HD 219415 b,HD 219415,hd 219415,Radial Velocity,radial velocity,2012,2012,false,2010s,2093.3,13.8,317.83,,165.184,348.7243579,56.7303001
HD 150706 b,HD 150706,hd 150706,Radial Velocity,radial velocity,2012,2012,false,2010s,5894.0,13.3,772.32302901,,28.2697,247.8255687,79.7894032
OGLE-2011-BLG-0251L b,OGLE-2011-BLG-0251L,ogle-2011-blg-0251l,Microlensing,microlensing,2012,2012,false,2010s,,14.2,170.0,,2570.0,264.559083,-27.1361389
Kepler-414 c,Kepler-414,kepler-414,Transit Timing Variations,transit timing variations,2014,2014,false,2010s,7.171,3.01,29.9,890.0,413.46,297.9615616,48.2443363
Kepler-42 c,Kepler-42,kepler-42,Transit,transit,2011,2011,false,2010s,0.45328509,0.73,60.337,720.0,40.0595,292.2196,44.6173667
Kepler-33 c,Kepler-33,kepler-33,Transit,transit,2011,2011,false,2010s,13.17562,3.2,0.39,1009.0,1209.16,289.0775348,46.0051696
Kepler-641 b,Kepler-641,kepler-641,Transit,transit,2016,2016,false,2010s,9.48961571,1.85,4.08,926.0,969.918,291.8235292,42.5161945
Kepler-410 A b,Kepler-410 A,kepler-410 a,Transit,transit,2013,2013,false,2010s,17.833648,2.838,8.44,866.0,147.527,283.1510448,45.1400838
Kepler-314 c,Kepler-314,kepler-314,Transit,transit,2014,2014,false,2010s,5.960392,2.9,8.75,890.0,268.881,294.6741507,42.0756037
Kepler-415 b,Kepler-415,kepler-415,Transit Timing Variations,transit timing variations,2014,2014,false,2010s,4.176,1.21,119.9,694.0,530.487,293.8045041,38.6390517
Kepler-338 e,Kepler-338,kepler-338,Transit Timing Variations,transit timing variations,2014,2014,false,2010s,9.341,1.56,8.5,1143.0,552.798,282.9790593,40.7844188
Kepler-33 e,Kepler-33,kepler-33,Transit,transit,2011,2011,false,2010s,31.7844,4.02,5.57,752.0,1209.16,289.0775348,46.0051696
Kepler-33 b,Kepler-33,kepler-33,Transit,transit,2011,2011,false,2010s,5.66793,1.74,3.68,1336.0,1209.16,289.0775348,46.0051696
Kepler-46 c,Kepler-46,kepler-46,Transit Timing Variations,transit timing variations,2012,2012,false,2010s,57.011,13.5,119.499,455.0,777.06,289.2687388,42.6041819
Kepler-318 b,Kepler-318,kepler-318,Transit,transit,2014,2014,false,2010s,4.662715,4.71,19.9,1039.0,489.141,298.4828337,46.7936357
Kepler-314 b,Kepler-314,kepler-314,Transit,transit,2014,2014,false,2010s,2.461069,0.83,0.498,1195.0,268.881,294.6741507,42.0756037
Kepler-46 b,Kepler-46,kepler-46,Transit,transit,2012,2012,false,2010s,33.60134,9.057,1907.0,543.0,777.06,289.2687388,42.6041819
Kepler-130 c,Kepler-130,kepler-130,Transit,transit,2014,2014,false,2010s,27.50868,2.9,8.75,683.0,316.663,288.4505905,40.2452006
Kepler-418 b,Kepler-418,kepler-418,Transit,transit,2014,2014,false,2010s,86.67856,13.45,349.6112477,434.0,1002.53,294.4335228,38.3554729
Kepler-33 f,Kepler-33,kepler-33,Transit,transit,2011,2011,false,2010s,41.02902,4.46,9.6,691.0,1209.16,289.0775348,46.0051696
Kepler-33 d,Kepler-33,kepler-33,Transit,transit,2011,2011,false,2010s,21.77596,5.35,3.91,853.0,1209.16,289.0775348,46.0051696
Kepler-52 b,Kepler-52,kepler-52,Transit,transit,2012,2012,false,2010s,7.8773565,2.1,135.0,553.0,321.542,286.7380152,49.9757383
Kepler-58 b,Kepler-58,kepler-58,Transit,transit,2012,2012,false,2010s,10.2184954,2.78,35.5,920.0,969.252,296.3586251,39.1152033
Kepler-62 e,Kepler-62,kepler-62,Transit,transit,2013,2013,false,2010s,122.3874,1.61,36.0,270.0,300.874,283.2125621,45.3496992
HD 197037 b,HD 197037,hd 197037,Radial Velocity,radial velocity,2012,2012,false,2010s,1035.7,13.9,251.0,,33.1944,309.8869681,42.247593
CFBDSIR J145829+101343 b,CFBDSIR J145829+101343,cfbdsir j145829+101343,Imaging,imaging,2011,2011,false,2010s,10037.5,12.4,3337.1,370.0,23.1,224.6208333,10.2286111
Kepler-269 b,Kepler-269,kepler-269,Transit,transit,2014,2014,false,2010s,5.326718,2.47,6.66,1007.0,2257.32,290.2151459,41.775981
Kepler-300 c,Kepler-300,kepler-300,Transit,transit,2014,2014,false,2010s,40.714955,2.25,5.69,516.0,1098.45,295.2886934,48.5997243
Kepler-149 d,Kepler-149,kepler-149,Transit,transit,2014,2014,false,2010s,160.018032,3.96,14.9,306.0,571.034,285.8537014,38.3840916
Kepler-124 d,Kepler-124,kepler-124,Transit,transit,2014,2014,false,2010s,30.950851,1.11,1.41,428.0,420.046,286.7527322,49.0648788
Kepler-276 d,Kepler-276,kepler-276,Transit,transit,2013,2013,false,2010s,48.648,2.8,16.3,489.0,1144.86,293.568197,39.0363123
Kepler-114 c,Kepler-114,kepler-114,Transit,transit,2013,2013,false,2010s,8.041,1.6,2.8,507.0,259.533,294.121482,48.3497977
Kepler-297 b,Kepler-297,kepler-297,Transit,transit,2014,2014,false,2010s,38.871826,2.87,48.5,509.0,692.14,283.2091605,48.7776156
WASP-83 b,WASP-83,wasp-83,Transit,transit,2015,2015,false,2010s,4.971252,11.65736,95.349,1120.0,271.103,190.1519558,-19.2843527
WASP-89 b,WASP-89,wasp-89,Transit,transit,2015,2015,false,2010s,3.3564227,11.65736,1875.197,1120.0,290.946,313.9000261,-18.9714084
Kepler-402 c,Kepler-402,kepler-402,Transit,transit,2014,2014,false,2010s,6.124821,1.56,3.05,1140.0,625.339,288.3701976,43.3546109
Kepler-157 b,Kepler-157,kepler-157,Transit,transit,2014,2014,false,2010s,1.732342,1.32,2.3,1546.0,773.713,291.0972257,38.8756049
HATS-6 b,HATS-6,hats-6,Transit,transit,2015,2015,false,2010s,3.3252725,11.186582,101.38777,712.8,169.318,88.1468079,-19.0316268
Kepler-450 c,Kepler-450,kepler-450,Transit,transit,2015,2015,false,2010s,15.413135,2.62,12.5,944.0,455.982,295.4865821,51.0135237
Kepler-81 c,Kepler-81,kepler-81,Transit,transit,2012,2012,false,2010s,12.04,2.37,4.3,502.0,348.291,293.6369437,42.8248275
Kepler-412 b,Kepler-412,kepler-412,Transit,transit,2014,2014,false,2010s,1.7208604,15.031269,299.07803,1850.0,1086.24,286.1103053,43.6809612
Kepler-92 b,Kepler-92,kepler-92,Transit,transit,2013,2013,false,2010s,13.749,3.51,64.3,975.0,477.992,289.0860607,41.5630224
Kepler-288 c,Kepler-288,kepler-288,Transit,transit,2014,2014,false,2010s,19.305772,2.85,8.5,815.0,1194.15,288.9163997,39.5947523
Kepler-295 b,Kepler-295,kepler-295,Transit,transit,2014,2014,false,2010s,12.645164,1.22,1.98,741.0,1699.19,285.3458383,45.3677754
Kepler-178 d,Kepler-178,kepler-178,Transit,transit,2014,2014,false,2010s,96.678988,3.95,14.8,392.0,716.025,287.1010275,46.8964033
Kepler-44 b,Kepler-44,kepler-44,Transit,transit,2011,2011,false,2010s,3.2467293,12.22,317.82,1544.0,1188.0,300.1023512,45.7621918
Kepler-41 b,Kepler-41,kepler-41,Transit,transit,2011,2011,false,2010s,1.8555582,14.46,177.98,1790.0,1093.08,294.5132465,45.9816453
Kepler-450 d,Kepler-450,kepler-450,Transit,transit,2015,2015,false,2010s,7.51464,0.837,17.6,1199.0,455.982,295.4865821,51.0135237
POTS-1 b,POTS-1,pots-1,Transit,transit,2013,2013,false,2010s,3.1606296,10.548,734.16,,747.959,203.6087259,-66.5811639
Kepler-350 d,Kepler-350,kepler-350,Transit,transit,2013,2013,false,2010s,26.136,2.8,14.9,782.0,956.859,285.4195845,39.7061009
Kepler-238 f,Kepler-238,kepler-238,Transit,transit,2013,2013,false,2010s,50.447,2.0,13.5,568.0,1798.75,287.8971066,40.6378141
Kepler-287 c,Kepler-287,kepler-287,Transit,transit,2014,2014,false,2010s,44.851896,3.26,66.0,513.0,835.86,290.9274282,48.4434588
Kepler-285 b,Kepler-285,kepler-285,Transit,transit,2014,2014,false,2010s,2.633867,1.34,2.36,1131.0,824.31,291.3908469,48.0655392
Kepler-181 b,Kepler-181,kepler-181,Transit,transit,2014,2014,false,2010s,3.137873,1.27,2.15,1041.0,609.283,296.1512831,50.0957806
Kepler-1398 c,Kepler-1398,kepler-1398,Transit,transit,2016,2016,false,2010s,4.13827595,1.03,1.08,1324.0,852.204,294.8661073,48.6389923
RR Cae b,RR Cae,rr cae,Eclipse Timing Variations,eclipse timing variations,2012,2012,false,2010s,4343.5,13.0,1334.886,,21.1916,65.2733756,-48.6542601
WASP-24 b,WASP-24,wasp-24,Transit,transit,2010,2010,false,2010s,2.34121,15.46842,394.1092,1772.0,322.114,227.2154975,2.343286
WASP-21 b,WASP-21,wasp-21,Transit,transit,2010,2010,false,2010s,4.322482,11.99,95.345,1333.0,258.426,347.4928024,18.3961597
LHS 3844 b,LHS 3844,lhs 3844,Transit,transit,2019,2019,false,2010s,0.46292913,1.303,2.25,805.0,14.8846,340.4962038,-69.1721081
K2-237 b,K2-237,k2-237,Transit,transit,2018,2018,false,2010s,2.18053332,16.06246934,434.15360396,1759.0,314.995,253.7688479,-28.7105836
Kepler-284 b,Kepler-284,kepler-284,Transit,transit,2014,2014,false,2010s,12.699149,2.24,5.65,686.0,1031.95,293.1465698,47.7297053
Kepler-654 b,Kepler-654,kepler-654,Transit,transit,2016,2016,false,2010s,13.72465129,2.07,4.94,831.0,974.124,297.0683931,46.8342497
Kepler-199 c,Kepler-199,kepler-199,Transit,transit,2014,2014,false,2010s,67.093408,3.25,10.6,420.0,521.054,295.5594278,40.236249
Kepler-214 b,Kepler-214,kepler-214,Transit,transit,2014,2014,false,2010s,15.660544,2.61,7.32,758.0,1208.44,284.7548499,44.95605
Kepler-87 b,Kepler-87,kepler-87,Transit,transit,2013,2013,false,2010s,114.73635,13.49,324.2,478.0,1232.9,297.9168433,46.9651146
Kepler-75 b,Kepler-75,kepler-75,Transit,transit,2013,2013,false,2010s,8.8849116,11.77,3209.9,767.0,835.356,291.1376203,36.5773443
Kepler-74 b,Kepler-74,kepler-74,Transit,transit,2013,2013,false,2010s,7.340711,10.76,200.22,1078.0,1177.55,293.0925275,41.3555095
Kepler-145 c,Kepler-145,kepler-145,Transit,transit,2013,2013,false,2010s,42.882,4.32,79.4,709.0,566.85,291.3877397,44.5290465
Kepler-328 b,Kepler-328,kepler-328,Transit,transit,2013,2013,false,2010s,34.921,2.3,28.5,602.0,2213.19,295.8092756,40.0084866
Kepler-115 c,Kepler-115,kepler-115,Transit,transit,2014,2014,false,2010s,8.990889,2.6,7.27,960.0,623.609,297.7119299,45.261985
Kepler-341 c,Kepler-341,kepler-341,Transit,transit,2014,2014,false,2010s,8.01041,1.7,3.53,940.0,1047.03,289.8615609,43.4727412
Kepler-225 b,Kepler-225,kepler-225,Transit,transit,2014,2014,false,2010s,6.738975,1.2,1.87,579.0,561.101,292.1939846,47.4570808
Kepler-871 b,Kepler-871,kepler-871,Transit,transit,2016,2016,false,2010s,22.0459018,3.74,13.5,640.0,1976.05,294.5270634,43.3681317
Kepler-56 c,Kepler-56,kepler-56,Transit,transit,2012,2012,false,2010s,21.40239,9.8,181.0,1087.0,912.994,293.7583002,41.871807
Kepler-447 b,Kepler-447,kepler-447,Transit,transit,2015,2015,false,2010s,7.79430132,18.49,435.41,882.0,268.041,285.2685283,48.5598835
Kepler-216 b,Kepler-216,kepler-216,Transit,transit,2014,2014,false,2010s,7.693641,2.35,6.12,1069.0,1187.47,293.7280695,46.1291139
Kepler-259 c,Kepler-259,kepler-259,Transit,transit,2014,2014,false,2010s,36.924931,2.7,7.75,530.0,1002.14,288.2119707,46.6150461
Kepler-293 b,Kepler-293,kepler-293,Transit,transit,2014,2014,false,2010s,19.254196,3.07,9.64,657.0,974.633,286.3580611,42.4064917
Kepler-291 b,Kepler-291,kepler-291,Transit,transit,2014,2014,false,2010s,3.546511,2.16,5.31,1212.0,1786.48,287.9163029,42.4372666
Kepler-242 c,Kepler-242,kepler-242,Transit,transit,2014,2014,false,2010s,14.496481,2.0,4.66,613.0,600.241,286.5656932,41.8084168
Kepler-240 b,Kepler-240,kepler-240,Transit,transit,2014,2014,false,2010s,4.144495,1.37,2.45,864.0,746.927,291.1587635,40.7502108
Kepler-56 b,Kepler-56,kepler-56,Transit,transit,2012,2012,false,2010s,10.5016,6.51,22.1,1378.0,912.994,293.7583002,41.871807
HAT-P-54 b,HAT-P-54,hat-p-54,Transit,transit,2015,2015,false,2010s,3.799847,10.581296,241.5508,818.0,143.651,99.8979924,25.4824005
TrES-5 b,TrES-5,tres-5,Transit,transit,2011,2011,false,2010s,1.48224686,13.383546,568.9157,1480.0,360.313,305.2219454,59.4489033
Kepler-148 c,Kepler-148,kepler-148,Transit,transit,2014,2014,false,2010s,4.180043,3.6,12.6,957.0,791.163,289.7861626,46.8588176
