pl_name,hostname,hostname_canon,discoverymethod,discoverymethod_canon,disc_year,disc_year_int,disc_year_bad,disc_era,pl_orbper,pl_rade,pl_bmasse,pl_eqt,sy_dist,ra,dec
HD 134606 e,HD 134606,hd 134606,Radial Velocity,radial velocity,2024,2024,false,2020s,4.3203,1.33,2.34,,26.7909,228.8103897,-70.5203328
GJ 724 b,GJ 724,gj 724,Radial Velocity,radial velocity,2023,2023,false,2020s,5.101284,3.27,10.75,611.0,16.9658,280.238365,-13.3824997
KMT-2018-BLG-0885L b,KMT-2018-BLG-0885L,kmt-2018-blg-0885l,Microlensing,microlensing,2023,2023,false,2020s,,11.9,9217.023803,,6890.0,268.9663333,-28.5133611
GJ 3988 b,GJ 3988,gj 3988,Radial Velocity,radial velocity,2023,2023,false,2020s,6.9442,1.74,3.69,348.0,9.9105,255.8503747,51.4089795
KMT-2019-BLG-0335L b,KMT-2019-BLG-0335L,kmt-2019-blg-0335l,Microlensing,microlensing,2023,2023,false,2020s,,12.1,6674.396547,,7710.0,262.840125,-29.5906889
M62H b,M62H,m62h,Pulsar Timing,pulsar timing,2024,2024,false,2020s,0.132935028,,785.03616529,,,255.3074504,-30.1069833
CI Tau c,CI Tau,ci tau,Radial Velocity,radial velocity,2024,2024,false,2020s,25.2,13.0,1144.1822652,,157.998,68.4667685,22.8416192
KMT-2022-BLG-0371L b,KMT-2022-BLG-0371L,kmt-2022-blg-0371l,Microlensing,microlensing,2023,2023,false,2020s,,10.9,82.63538582,,7140.0,265.3619167,-34.6986694
GJ 9404 b,GJ 9404,gj 9404,Radial Velocity,radial velocity,2023,2023,false,2020s,13.4586,3.48,11.9,,23.8839,184.8472095,28.3827126
TOI-1249 b,TOI-1249,toi-1249,Transit,transit,2024,2024,false,2020s,13.079151,3.2710301,11.9,726.89,139.49,200.5615762,66.3085331
NGC 2682 Sand 1429 b,NGC 2682 Sand 1429,ngc 2682 sand 1429,Radial Velocity,radial velocity,2024,2024,false,2020s,77.48,13.4,572.0911326,683.0,852.793,133.0147781,11.6899626
TOI-6330 b,TOI-6330,toi-6330,Transit,transit,2025,2025,false,2020s,6.8500246,10.89,3179.0,495.0,139.042,22.1679816,53.6860778
HD 112570 b,HD 112570,hd 112570,Radial Velocity,radial velocity,2023,2023,false,2020s,2615.0,13.1,1086.97315194,,101.166,194.2824262,46.1765638
Teegarden's Star d,Teegarden's Star,teegarden's star,Radial Velocity,radial velocity,2024,2024,false,2020s,26.13,0.954,0.82,159.0,3.83078,43.2691449,16.8649024
HD 73256 c,HD 73256,hd 73256,Radial Velocity,radial velocity,2023,2023,false,2020s,2690.0,12.2,5085.254512,,36.708,129.0949961,-30.0373339
HD 154391 b,HD 154391,hd 154391,Radial Velocity,radial velocity,2023,2023,false,2020s,5163.0,12.5,2892.2385037,,100.947,255.3201345,60.6489226
TOI-969 c,TOI-969,toi-969,Radial Velocity,radial velocity,2022,2022,false,2020s,1700.0,12.4,3591.4609991,96.4,77.2554,115.1366858,2.0985879
WASP-150 b,WASP-150,wasp-150,Transit,transit,2020,2020,false,2020s,5.644207,11.99363,2688.8418,1460.0,527.995,264.2630197,53.0212751
TOI-907.01,TOI-907,toi-907,Transit,transit,2024,2024,false,2020s,4.5849129,9.6158851,67.0,1846.6,312.529,262.1834072,-62.840383
TOI-2084 b,TOI-2084,toi-2084,Transit,transit,2023,2023,false,2020s,6.0784247,2.47,6.66,527.0,114.549,259.2545389,72.7470231
TOI-2525 c,TOI-2525,toi-2525,Transit,transit,2023,2023,false,2020s,49.2519,10.13291855,208.8132634,399.96,395.398,86.8509737,-60.5213081
TOI-3321 b,TOI-3321,toi-3321,Transit,transit,2024,2024,false,2020s,3.6525145,15.55806521,176.07693748,1616.0,285.895,265.7603351,-65.0082516
TIC 46432937 b,TIC 46432937,tic 46432937,Transit,transit,2024,2024,false,2020s,1.44044527,13.31626907,1017.0509024,872.0,90.5369,83.8689794,-14.5971909
TOI-1136 b,TOI-1136,toi-1136,Transit,transit,2022,2022,false,2020s,4.1727,1.9,3.5,1216.0,84.5362,192.1848981,64.8552755
HD 332231 b,HD 332231,hd 332231,Transit,transit,2020,2020,false,2020s,18.712024,9.07303305,74.1,798.3,80.6665,306.741134,33.7443882
TOI-1807 b,TOI-1807,toi-1807,Transit,transit,2021,2021,false,2020s,0.54937097,1.49681583,2.44,1694.1,42.5775,201.2826259,38.9223671
NGTS-26 b,NGTS-26,ngts-26,Transit,transit,2024,2024,false,2020s,4.5199279,14.88552637,92.80589484,1331.0,1093.69,217.6832961,-31.7324526
TOI-1630.01,TOI-1630,toi-1630,Transit,transit,2024,2024,false,2020s,12.055734733,2.417,6.42,584.0,66.0929,352.0166759,75.5526069
TOI-1659.01,TOI-1659,toi-1659,Transit,transit,2024,2024,false,2020s,5.877556328,2.255,5.71,1031.14,122.494,277.9251938,82.3059487
TOI-2095 c,TOI-2095,toi-2095,Transit,transit,2023,2023,false,2020s,28.17232,1.33,7.4,297.0,41.9176,285.6365235,75.4185135
TOI-5789 c,TOI-5789,toi-5789,Transit,transit,,,true,2020s,12.927748,2.86,5.0,718.0,20.4581,302.7734475,16.1897138
TOI-5789 b,TOI-5789,toi-5789,Radial Velocity,radial velocity,2026,2026,false,2020s,2.76369,1.26,2.12,1201.0,20.4581,302.7734475,16.1897138
2MASS J11550485-7919108 b,2MASS J11550485-7919108,2mass j11550485-7919108,Imaging,imaging,2024,2024,false,2020s,,12.1,6356.56814,2506.0,100.862,178.7691634,-79.3197558
TOI-6016 b,TOI-6016,toi-6016,Transit,transit,2024,2024,false,2020s,4.023687,13.67495645,371.85923619,1890.0,364.715,4.5239602,59.7661983
G 196-3 b,G 196-3,g 196-3,Imaging,imaging,2024,2024,false,2020s,,12.0,8263.538582,1670.0,21.7912,151.0884754,50.3861806
TIC 365102760 b,TIC 365102760,tic 365102760,Transit,transit,2024,2024,false,2020s,4.21285367,6.21,19.2,,555.546,305.8398236,54.3943194
OGLE-2023-BLG-0836L b,OGLE-2023-BLG-0836L,ogle-2023-blg-0836l,Microlensing,microlensing,2024,2024,false,2020s,,12.9,1385.73185452,,5120.0,267.186875,-23.7415194
HAT-P-60 b,HAT-P-60,hat-p-60,Transit,transit,2021,2021,false,2020s,4.7947813,18.28184752,182.43350562,1772.0,233.22,28.2825719,52.0539209
TOI-1294 b,TOI-1294,toi-1294,Transit,transit,2024,2024,false,2020s,3.915292,10.12369881,63.9,1392.74,332.648,223.0926408,70.4765573
TOI-1669 c,TOI-1669,toi-1669,Transit,transit,2024,2024,false,2020s,2.6800535,2.2963977,13.0,1285.16,111.276,45.9564744,83.5874273
TOI-1811 b,TOI-1811,toi-1811,Transit,transit,2023,2023,false,2020s,3.7130765,11.14172682,308.9292116,962.2,128.23,188.9223576,27.2143766
TOI-1823 b,TOI-1823,toi-1823,Transit,transit,2024,2024,false,2020s,38.8,7.5406241,67.4,423.63,71.6456,196.2197201,63.753261
TIC 139270665 c,TIC 139270665,tic 139270665,Radial Velocity,radial velocity,2024,2024,false,2020s,1010.0,12.9,1554.18091023,200.0,189.875,124.0338967,33.2914532
TIC 139270665 b,TIC 139270665,tic 139270665,Transit,transit,2024,2024,false,2020s,23.624,7.22979255,147.15455244,703.0,189.875,124.0338967,33.2914532
TOI-3364 b,TOI-3364,toi-3364,Transit,transit,2023,2023,false,2020s,5.8768918,12.22899794,530.77343969,1264.0,277.899,144.5377709,-49.3352226
TOI-6029 b,TOI-6029,toi-6029,Transit,transit,2024,2024,false,2020s,5.7987,14.39233122,519.64944544,1484.0,603.119,8.3862555,61.8607659
TOI-1266 c,TOI-1266,toi-1266,Transit,transit,2020,2020,false,2020s,18.8027,1.98,3.17,346.0,36.0118,197.9965833,65.8336973
HD 48948 c,HD 48948,hd 48948,Radial Velocity,radial velocity,2024,2024,false,2020s,38.06,2.6,7.27,553.0,16.9043,102.489811,60.3373133
TOI-1346 b,TOI-1346,toi-1346,Transit,transit,2025,2025,false,2020s,1.7622538,2.39,6.3,1324.0,115.45,256.6226752,68.8433031
KMT-2023-BLG-0416L b,KMT-2023-BLG-0416L,kmt-2023-blg-0416l,Microlensing,microlensing,2024,2024,false,2020s,,3.67,13.03096469,,5900.0,266.3240417,-25.0794889
GJ 900 b,GJ 900 A,gj 900 a,Imaging,imaging,2024,2024,false,2020s,,12.4,3496.112477,,20.8065,353.7526177,1.6055211
TOI-2580 b,TOI-2580,toi-2580,Transit,transit,2024,2024,false,2020s,3.39775,17.37392009,200.23189641,2410.0,379.253,62.1992072,67.1165264
TOI-3464 b,TOI-3464,toi-3464,Transit,transit,2025,2025,false,2020s,3.6515568,13.7646283,397.28550875,1693.0,597.774,234.4830357,-44.7899772
KMT-2023-BLG-1454L b,KMT-2023-BLG-1454L,kmt-2023-blg-1454l,Microlensing,microlensing,2024,2024,false,2020s,,14.1,200.23189641,,7220.0,267.6200833,-29.62275
TOI-849 b,TOI-849,toi-849,Transit,transit,2020,2020,false,2020s,0.765548,3.64,41.8,1932.0,225.734,28.7157956,-29.4217086
HIP 39017 b,HIP 39017,hip 39017,Imaging,imaging,2024,2024,false,2020s,31000.0,12.0,7500.7504052,,66.3217,119.7665756,-4.3326006
HIP 54515 b,HIP 54515,hip 54515,Imaging,imaging,2026,2026,false,2020s,33000.0,12.2,5625.5628039,,82.8101,167.3066308,-1.3332838
HD 72659 c,HD 72659,hd 72659,Radial Velocity,radial velocity,2022,2022,false,2020s,35500.0,12.1,6165.8710958,,51.8949,128.5128072,-1.5686323
TOI-1410.01,TOI-1410,toi-1410,Transit,transit,2024,2024,false,2020s,1.21687,3.10083009,12.5,1236.7,72.7512,334.8828486,42.5603141
TOI-1846 b,TOI-1846,toi-1846,Transit,transit,2025,2025,false,2020s,3.9306737,1.792,3.87,568.1,47.2496,257.9549645,54.5278483
TOI-2345 c,TOI-2345,toi-2345,Transit,transit,2025,2025,false,2020s,21.064302,2.451,7.27,544.0,81.6541,43.884794,-34.9779745
TOI-3523 A b,TOI-3523 A,toi-3523 a,Transit,transit,2025,2025,false,2020s,2.30458952,15.9727975,435.42491759,1984.0,645.294,304.2834581,42.9065338
TOI-6041 b,TOI-6041,toi-6041,Transit,transit,2025,2025,false,2020s,26.04945,4.55,28.9,605.6,72.4731,46.0610334,43.5576668
MOA-2022-BLG-563L b,MOA-2022-BLG-563L,moa-2022-blg-563l,Microlensing,microlensing,2024,2024,false,2020s,,14.0,127.1313628,,6530.0,270.3002083,-27.8358306
KMT-2016-BLG-2321L b,KMT-2016-BLG-2321L,kmt-2016-blg-2321l,Microlensing,microlensing,2024,2024,false,2020s,,13.8,301.93698665,,3580.0,264.0579167,-25.5248806
TOI-1742 b,TOI-1742,toi-1742,Transit,transit,2024,2024,false,2020s,21.269084,2.36507598,9.7,694.09,72.8871,257.3288678,71.8766724
Gaia22dkvL b,Gaia22dkvL,gaia22dkvl,Microlensing,microlensing,2024,2024,false,2020s,,14.1,187.83658854,,1270.0,151.769,-66.1808889
TOI-2134 c,TOI-2134,toi-2134,Transit,transit,2023,2023,false,2020s,95.5,7.27,41.89,306.0,22.6202,271.9355015,39.0729269
TOI-2120 b,TOI-2120,toi-2120,Transit,transit,2024,2024,false,2020s,5.7998164,2.122,6.8,384.0,32.1755,23.507315,65.5139877
TOI-6054.01,TOI-6054,toi-6054,Transit,transit,2024,2024,false,2020s,7.501428,2.64,12.5,1360.0,79.407,56.337007,60.350917
HD 95338 b,HD 95338,hd 95338,Radial Velocity,radial velocity,2020,2020,false,2020s,55.082694,4.27174254,42.44,385.0,36.9941,164.8563364,-56.6235564
NGTS-12 b,NGTS-12,ngts-12,Transit,transit,2020,2020,false,2020s,7.532806,11.747032,66.10864,1257.0,446.442,176.2499418,-35.640563
TOI-2382 b,TOI-2382,toi-2382,Transit,transit,2025,2025,false,2020s,4.6612061,12.25141591,235.19302118,1426.0,434.92,356.3751852,-16.114124
NGTS-31 b,NGTS-31,ngts-31,Transit,transit,2025,2025,false,2020s,4.162734,18.04645893,355.96781584,1410.0,497.376,80.4212533,-38.656827
LP 890-9 c,LP 890-9,lp 890-9,Transit,transit,2022,2022,false,2020s,8.457463,1.367,25.3,272.0,32.4298,64.1309096,-28.3157909
TOI-1203.01,TOI-1203,toi-1203,Transit,transit,2021,2021,false,2020s,25.502672,2.918,7.39,743.6,64.9943,168.2267358,-34.4069371
TOI-837 b,TOI-837,toi-837,Transit,transit,2020,2020,false,2020s,8.3249113,9.16894621,120.45696625,995.3,142.488,157.0372806,-64.5052107
OGLE-2017-BLG-0448L b,OGLE-2017-BLG-0448L,ogle-2017-blg-0448l,Microlensing,microlensing,2024,2024,false,2020s,,4.08,15.6,,7530.0,268.668625,-31.0319167
TOI-1859 b,TOI-1859,toi-1859,Transit,transit,2023,2023,false,2020s,63.48347,9.75181321,68.6,615.0,224.385,279.8317644,69.5228726
TIC 4672985 b,TIC 4672985,tic 4672985,Transit,transit,2024,2024,false,2020s,69.048,11.5004142,4049.13390518,517.2,253.385,38.4706782,-10.6573827
TOI-2803 A b,TOI-2803 A,toi-2803 a,Transit,transit,2023,2023,false,2020s,1.96229325,18.11371281,309.88269682,1893.0,494.818,93.1147397,-23.4924956
TOI-132 b,TOI-132,toi-132,Transit,transit,2020,2020,false,2020s,2.1097019,3.42,22.4,1395.0,163.678,338.3996623,-43.436872
TOI-700 d,TOI-700,toi-700,Transit,transit,2020,2020,false,2020s,37.42396,1.073,1.25,268.8,31.1265,97.0957165,-65.5786149
TOI-892 b,TOI-892,toi-892,Transit,transit,2020,2020,false,2020s,10.62656,11.99363,301.9385,1397.0,340.543,86.738228,-11.2353401
TOI-1272 c,TOI-1272,toi-1272,Radial Velocity,radial velocity,2022,2022,false,2020s,8.6811,4.95,21.7,697.0,137.572,199.1962036,49.8610591
TOI-1135 b,TOI-1135,toi-1135,Transit,transit,2024,2024,false,2020s,8.0277283,9.34085,51.42,1074.28,114.048,193.3963704,85.1294952
TOI-1898 b,TOI-1898,toi-1898,Transit,transit,2024,2024,false,2020s,45.52234,9.39553231,129.0,674.54,79.6682,144.5553,23.5467464
TOI-2169 A b,TOI-2169 A,toi-2169 a,Transit,transit,2025,2025,false,2020s,8.2148282,12.50922246,329.58805806,1364.0,351.487,279.1701117,23.2586193
TOI-2407 b,TOI-2407,toi-2407,Transit,transit,2025,2025,false,2020s,2.702969,4.26,16.8,705.0,92.4366,49.746545,-46.458025
TOI-2876 b,TOI-2876,toi-2876,Transit,transit,2025,2025,false,2020s,6.2996431,9.6397234,54.03082919,929.0,225.744,110.2473528,-21.1146384
TOI-2886 b,TOI-2886,toi-2886,Transit,transit,2025,2025,false,2020s,1.60200105,18.6405349,444.9597698,1978.0,413.673,110.0076569,-10.5698414
WASP-155 b,WASP-155,wasp-155,Transit,transit,2025,2025,false,2020s,3.110413,13.45077684,276.8285425,1468.0,399.63,347.979723,33.0476125
LHS 1815 b,LHS 1815,lhs 1815,Transit,transit,2020,2020,false,2020s,3.814334,1.088,1.58,617.0,29.8424,91.0899861,-55.3115376
HD 75898 c,HD 75898,hd 75898,Radial Velocity,radial velocity,2024,2024,false,2020s,6717.0,12.6,2698.36317543,,78.0505,133.4611999,33.0566885
Kepler-963 c,Kepler-963,kepler-963,Transit,transit,2024,2024,false,2020s,0.919783,0.6,0.156,,771.494,296.7529742,45.0411049
TOI-654.01,TOI-654,toi-654,Transit,transit,2024,2024,false,2020s,1.527561,2.378,8.71,794.0,57.7553,164.7245509,-5.5475446
TOI-669 b,TOI-669,toi-669,Transit,transit,2023,2023,false,2020s,3.945152,2.58606487,10.0,1124.85,142.867,158.9007013,-5.1813735
TOI-1782.01,TOI-1782,toi-1782,Transit,transit,2024,2024,false,2020s,4.987641028,2.368,6.2,697.84,95.2649,213.0787718,74.4117909
TOI-1937 A b,TOI-1937 A,toi-1937 a,Transit,transit,2023,2023,false,2020s,0.94667944,13.97759893,638.83509807,2097.0,415.135,116.3707214,-52.3832587
Kepler-1489 c,Kepler-1489,kepler-1489,Transit,transit,2024,2024,false,2020s,0.680741,0.51,0.087,,1283.05,281.2957984,44.4654063
HD 86728 b,HD 86728,hd 86728,Radial Velocity,radial velocity,2025,2025,false,2020s,31.1515,3.03,9.43,,14.9202,150.250054,31.9218216
KMT-2022-BLG-0303L b,KMT-2022-BLG-0303L,kmt-2022-blg-0303l,Microlensing,microlensing,2024,2024,false,2020s,,14.2,163.04597279,,6570.0,268.033125,-22.6890806
TOI-5076 b,TOI-5076,toi-5076,Transit,transit,2024,2024,false,2020s,23.443162,3.48935569,16.14568308,550.0,82.857,50.5104166,17.2392094
TOI-5398 c,TOI-5398,toi-5398,Transit,transit,2023,2023,false,2020s,4.77271,3.52,11.8,1242.0,130.855,161.8795569,36.3294345
Gliese 12 b,Gliese 12,gliese 12,Transit,transit,2024,2024,false,2020s,12.761408,0.958,3.87,314.6,12.21,3.9579137,13.5576175
TOI-1899 b,TOI-1899,toi-1899,Transit,transit,2020,2020,false,2020s,29.090312,11.09689089,212.94503269,378.0,128.438,299.4268472,40.1433462
HIP 67522 b,HIP 67522,hip 67522,Transit,transit,2020,2020,false,2020s,6.9594731,9.9872018,71.4,1175.0,127.28,207.526001,-40.8358961
TOI-122 b,TOI-122,toi-122,Transit,transit,2020,2020,false,2020s,5.07803,2.72,7.85,471.0,62.118,332.9482355,-58.946085
TOI-1782.02,TOI-1782,toi-1782,Transit,transit,2024,2024,false,2020s,1.829024227,1.839,4.04,974.95,95.2649,213.0787718,74.4117909
TOI-2005 b,TOI-2005,toi-2005,Transit,transit,2025,2025,false,2020s,17.305904,11.99360935,2034.1018048,1221.39,328.475,164.031654,-43.3766967
TOI-2236 b,TOI-2236,toi-2236,Transit,transit,2022,2022,false,2020s,3.5315902,14.36991326,502.16888306,1688.0,355.59,20.1660113,-86.979965
TOI-2447 b,TOI-2447,toi-2447,Transit,transit,2024,2024,false,2020s,69.33684,9.60609646,124.90656395,414.0,148.987,70.9975864,-31.9066369
TOI-2969 b,TOI-2969,toi-2969,Transit,transit,2025,2025,false,2020s,1.8237146,12.32987877,368.68095212,1186.0,163.996,150.0626247,-47.4452436
OGLE-2016-BLG-1598L b,OGLE-2016-BLG-1598L,ogle-2016-blg-1598l,Microlensing,microlensing,2024,2024,false,2020s,,13.6,120.77479466,,5910.0,270.19075,-29.1754389
OGLE-2016-BLG-1800L b,OGLE-2016-BLG-1800L,ogle-2016-blg-1800l,Microlensing,microlensing,2024,2024,false,2020s,,13.2,823.17557413,,6480.0,269.9032083,-30.8653611
Gaia-5 b,Gaia-5,gaia-5,Astrometry,astrometry,2025,2025,false,2020s,358.62,12.1,6633.07885409,,41.1813,302.0408173,41.9415455
GJ 1289 b,GJ 1289,gj 1289,Radial Velocity,radial velocity,2024,2024,false,2020s,111.74,2.38,6.27,150.0,8.35147,355.7813464,36.5363314
TOI-1199 b,TOI-1199,toi-1199,Transit,transit,2024,2024,false,2020s,3.671463,10.5140239,75.96098927,1486.0,248.427,166.8806581,61.3525723
HD 87816 c,HD 87816,hd 87816,Radial Velocity,radial velocity,2025,2025,false,2020s,7596.0,12.4,3877.5065654,,133.233,151.5296524,-52.1878679
HD 94890 b,HD 94890,hd 94890,Radial Velocity,radial velocity,2025,2025,false,2020s,824.61,13.3,676.97450691,,61.7012,164.1797804,-37.1383035
TOI-2010 b,TOI-2010,toi-2010,Transit,transit,2023,2023,false,2020s,141.834025,11.81426566,408.7273314,400.2,109.19,292.1669417,53.4873694
HD 94890 c,HD 94890,hd 94890,Radial Velocity,radial velocity,2025,2025,false,2020s,2492.19,12.5,2831.85110637,,61.7012,164.1797804,-37.1383035
TIC 434398831 b,TIC 434398831,tic 434398831,Transit,transit,2025,2025,false,2020s,3.685504,3.51,12.1,1250.0,217.011,93.9592639,16.0238459
TIC 434398831 c,TIC 434398831,tic 434398831,Transit,transit,2025,2025,false,2020s,6.210291,5.63,27.0,1050.0,217.011,93.9592639,16.0238459
TOI-712 b,TOI-712,toi-712,Transit,transit,2022,2022,false,2020s,9.531361,2.049,4.85,650.0,58.6212,92.9361063,-65.8258386
K2-360 c,EPIC 201595106,epic 201595106,Radial Velocity,radial velocity,2024,2024,false,2020s,9.79692,4.02,15.23,912.0,232.1,183.7203635,1.9681688
EPIC 201595106 b,EPIC 201595106,epic 201595106,Transit,transit,2021,2021,false,2020s,0.87724,1.565,7.67,2038.0,232.1,183.7203635,1.9681688
TOI-2322 c,TOI-2322,toi-2322,Transit,transit,2025,2025,false,2020s,20.225528,1.874,18.1,496.8,59.861,116.9731027,-71.0019671
KMT-2017-BLG-2197L b,KMT-2017-BLG-2197L,kmt-2017-blg-2197l,Microlensing,microlensing,2025,2025,false,2020s,,12.5,2809.60311788,,7800.0,262.6113333,-30.1593111
Kepler-279 e,Kepler-279,kepler-279,Transit,transit,2025,2025,false,2020s,98.3531,4.13,56.0,552.0,1037.4,287.391295,42.194822
KMT-2022-BLG-2076L b,KMT-2022-BLG-2076L,kmt-2022-blg-2076l,Microlensing,microlensing,2025,2025,false,2020s,,13.9,279.68899816,,5570.0,268.051125,-29.0279306
LHS 1478 b,LHS 1478,lhs 1478,Transit,transit,2021,2021,false,2020s,1.9495378,1.242,2.33,595.0,18.2276,44.3388743,76.5514045
TOI-782 b,TOI-782,toi-782,Transit,transit,2024,2024,false,2020s,8.0240015,2.734,19.1,435.0,52.5122,183.9203614,-18.9103377
HIP 9618 c,HIP 9618,hip 9618,Transit,transit,2023,2023,false,2020s,52.56363,3.42855926,7.0,470.31,67.5478,30.9050061,21.2813274
KOBE-1 b,KOBE-1,kobe-1,Radial Velocity,radial velocity,2025,2025,false,2020s,8.5399,2.91,8.8,594.4,23.9718,19.1660378,25.3310358
Gl 725 A b,Gl 725 A,gl 725 a,Radial Velocity,radial velocity,2025,2025,false,2020s,11.2201,1.48,2.78,,3.5214,280.6834312,59.638109
KOBE-1 c,KOBE-1,kobe-1,Radial Velocity,radial velocity,2025,2025,false,2020s,29.671,3.56,12.4,392.5,23.9718,19.1660378,25.3310358
G 261-6 b,G 261-6,g 261-6,Radial Velocity,radial velocity,2025,2025,false,2020s,5.4536,1.1,1.37,322.3,10.6267,291.07432,75.5558405
G 192-15 b,G 192-15,g 192-15,Radial Velocity,radial velocity,2025,2025,false,2020s,2.27476,1.02,1.03,453.6,9.53114,90.6220931,49.861939
TOI-5817 b,TOI-5817,toi-5817,Transit,transit,2025,2025,false,2020s,15.61031,3.08,10.3,950.0,80.7542,322.3777987,21.474527
TOI-6324 b,TOI-6324,toi-6324,Transit,transit,2025,2025,false,2020s,0.279221,1.059,1.17,1216.0,20.5488,330.844543,67.4986773
OGLE-2016-BLG-0007L b,OGLE-2016-BLG-0007L,ogle-2016-blg-0007l,Microlensing,microlensing,2025,2025,false,2020s,14200.0,1.09,1.32,,4300.0,268.3560417,-29.64225
K2-371 b,K2-371,k2-371,Transit,transit,2022,2022,false,2020s,3.114905,13.024,,956.83,442.813,128.0670932,11.6307099
KMT-2023-BLG-0949L b,KMT-2023-BLG-0949L,kmt-2023-blg-0949l,Microlensing,microlensing,2025,2025,false,2020s,,12.8,1900.61387386,,6060.0,263.4194167,-28.0914611
NGTS-35 b,NGTS-35,ngts-35,Transit,transit,2025,2025,false,2020s,25.241192,10.9,152.0,451.0,183.078,170.276336,-26.0666162
TOI-1294 c,TOI-1294,toi-1294,Radial Velocity,radial velocity,2024,2024,false,2020s,159.9,14.3,147.0,,332.648,223.0926408,70.4765573
KMT-2023-BLG-0830L b,KMT-2023-BLG-0830L,kmt-2023-blg-0830l,Microlensing,microlensing,2025,2025,false,2020s,,4.41,17.79839079,,7250.0,271.6579583,-28.3323111
KMT-2024-BLG-1281L b,KMT-2024-BLG-1281L,kmt-2024-blg-1281l,Microlensing,microlensing,2025,2025,false,2020s,,4.59,19.06970442,,7180.0,165.169375,-32.71425
KMT-2017-BLG-0849L b,KMT-2017-BLG-0849L,kmt-2017-blg-0849l,Microlensing,microlensing,2024,2024,false,2020s,,2.41,6.39,,7220.0,265.3594583,-25.2812194
ZTF J1828+2308 b,ZTF J1828+2308,ztf j1828+2308,Transit,transit,2025,2025,false,2020s,0.1120067,11.13051784,6356.56814,,201.827,277.2031946,23.1439121
KMT-2017-BLG-2331L b,KMT-2017-BLG-2331L,kmt-2017-blg-2331l,Microlensing,microlensing,2024,2024,false,2020s,,14.2,171.0,,8030.0,264.4072083,-29.4612111
KMT-2023-BLG-1743L b,KMT-2023-BLG-1743L,kmt-2023-blg-1743l,Microlensing,microlensing,2024,2024,false,2020s,,12.1,6356.56814,,7130.0,269.16525,-28.8549194
TOI-406 c,TOI-406,toi-406,Transit,transit,2024,2024,false,2020s,3.307441,1.32,2.08,584.0,31.0597,49.2626428,-42.2441492
KMT-2019-BLG-0578L b,KMT-2019-BLG-0578L,kmt-2019-blg-0578l,Microlensing,microlensing,2025,2025,false,2020s,,13.7,381.3940884,,7300.0,269.4846667,-27.7948611
Barnard d,Barnard's star,barnard's star,Radial Velocity,radial velocity,2025,2025,false,2020s,2.3402,0.694,0.263,483.0,1.82655,269.4486144,4.7379808
MOA-2022-BLG-091L b,MOA-2022-BLG-091L,moa-2022-blg-091l,Microlensing,microlensing,2025,2025,false,2020s,,13.0,1141.00398113,,4250.0,268.9422083,-32.3414389
KMT-2024-BLG-1209L b,KMT-2024-BLG-1209L,kmt-2024-blg-1209l,Microlensing,microlensing,2025,2025,false,2020s,,13.2,839.06699448,,3930.0,261.6129583,-28.1205611
TOI-238 b,TOI-238,toi-238,Transit,transit,2024,2024,false,2020s,1.273099,1.559,3.37,1378.0,80.5407,349.2310814,-18.6066463
TOI-4562 c,TOI-4562,toi-4562,Transit Timing Variations,transit timing variations,2024,2024,false,2020s,3990.0,12.8,1833.86990839,,339.605,112.0100593,-63.5177788
BEBOP-3 b,BEBOP-3,bebop-3,Radial Velocity,radial velocity,2025,2025,false,2020s,547.0,14.2,177.34825111,,119.052,110.902655,79.1323952
TOI-1227 b,TOI-1227,toi-1227,Transit,transit,2022,2022,false,2020s,27.36397,9.57246952,66.5,243.77,100.641,186.7673635,-72.4518501
HD 207496 b,HD 207496,hd 207496,Transit,transit,2023,2023,false,2020s,6.441008,2.25,6.1,743.0,23.606,328.7181708,-77.3388025
GJ 806 b,GJ 806,gj 806,Transit,transit,2023,2023,false,2020s,0.9263237,1.331,1.9,940.0,12.0445,311.2697002,44.5002351
HD 73344 c,HD 73344,hd 73344,Radial Velocity,radial velocity,2025,2025,false,2020s,65.94,13.5,118.54999581,,35.26,129.6894456,23.6852651
GJ 463 b,GJ 463,gj 463,Radial Velocity,radial velocity,2022,2022,false,2020s,3459.0,13.1,1080.6165838,,18.3554,185.7440496,64.0324311
GJ 9773 b,GJ 9773,gj 9773,Radial Velocity,radial velocity,2025,2025,false,2020s,2965.0,14.2,172.580825,,15.9211,333.1502333,8.5503355
HD 15906 c,HD 15906,hd 15906,Transit,transit,2023,2023,false,2020s,21.583298,2.93,8.91,532.0,45.5621,38.2712534,-10.352178
HD 28471 b,HD 28471,hd 28471,Radial Velocity,radial velocity,2025,2025,false,2020s,3.1649,1.75,3.72,1377.0,43.6455,66.2875166,-64.0786861
MOA-2022-BLG-033L b,MOA-2022-BLG-033L,moa-2022-blg-033l,Microlensing,microlensing,2025,2025,false,2020s,,3.52,12.15,,1840.0,272.8756667,-25.0530806
KMT-2023-BLG-0119L b,KMT-2023-BLG-0119L,kmt-2023-blg-0119l,Microlensing,microlensing,2025,2025,false,2020s,,11.0,83.7,,5410.0,266.8150417,-34.5721889
WISPIT 2 b,WISPIT 2,wispit 2,Imaging,imaging,2025,2025,false,2020s,,17.93436912,1541.46777395,,134.907,290.8209991,-7.6820823
